added_dt,floor,heating,latitude,longitude,elevator,building_type,safeguards,district,rent,additional_fees,area,room_number,building_height,for_renovation,balcony,terrace,garden,parking_space,separate_kitchen,utility_room,basement,gated_community,security_monitoring,building_age,cable_tv,internet,dishwasher,air_conditioning,distance_to_stop,distance_to_subway,distance_to_center,avg_price,is_furnished,apartment_class
2025-01-14,9.0,district,52.20778,20.96479,1,apartment,0,Ochota,5000,1000,80.0,3.0,12.0,0,0,0,0,1,0,0,0,1,1,16.0,0,0,1,0,0.04109676743367536,2.6306732808215534,4.046,83.36155881512909,0,standard
2025-01-14,3.0,,52.19592,21.01403,1,apartment,0,Mokotow,5600,1400,80.0,3.0,5.0,0,1,0,0,1,0,0,0,0,1,17.0,0,0,0,0,0.04413116241328365,0.4526260090086547,3.758,90.15866542876387,0,standard
2025-01-14,7.0,district,52.20576,21.01587,1,block_of_flats,0,Mokotow,5500,920,64.0,3.0,7.0,0,0,1,0,1,0,0,0,1,1,35.0,0,0,1,1,0.16591303270072244,0.6046443260490459,2.674,91.71435776396092,1,standard
2025-01-14,1.0,,52.236256,21.050145,0,other,0,Praga_Poludnie,3700,900,50.0,3.0,2.0,0,0,0,0,0,0,0,1,1,0,,0,0,1,0,0.16148516194071524,0.8398374648920668,2.685,83.90917491454249,1,standard
2025-01-14,1.0,boiler room,52.221884,21.154901,1,apartment,1,Wawer,3300,1450,60.0,3.0,2.0,0,0,1,1,1,0,0,0,1,1,16.0,1,1,1,0,0.2827713296100061,8.011349563900167,9.759,0.0,1,standard
2025-01-14,8.0,district,52.22431,20.94917,1,block_of_flats,0,Wola,6500,1200,85.0,4.0,8.0,0,1,1,0,1,0,1,0,0,1,10.0,1,1,1,0,0.2367130895201037,1.4852913028763237,4.335,105.65424106101149,1,standard
2025-01-14,,,52.273707,20.942364,0,block_of_flats,0,Bielany,4000,850,58.0,4.0,,0,0,0,0,0,0,0,1,0,0,,0,0,1,0,0.23911972907148774,0.9481364133679189,6.822,83.99887304071456,1,standard
2025-01-14,4.0,district,52.25055,21.03384,1,block_of_flats,1,Praga_Polnoc,10000,2000,105.0,4.0,6.0,0,1,0,0,1,0,0,0,0,1,,0,0,1,1,0.047816924819273826,0.37123130525636444,2.747,95.43509462576047,1,superior
2025-01-14,2.0,,52.171563,21.115974,1,block_of_flats,0,Wilanow,13500,1200,115.0,3.0,2.0,0,0,1,0,1,0,0,0,0,1,14.0,0,0,1,0,0.5793085542108506,5.255831308187182,9.582,82.97952672712557,1,superior
2025-01-14,4.0,district,52.207976,20.937515,1,apartment,1,Wlochy,3700,650,43.0,2.0,4.0,0,1,0,0,1,0,0,0,0,1,3.0,1,1,1,1,0.32020456542425696,3.370983734078944,5.632,103.07053981709622,1,standard
2025-01-14,6.0,other,52.257027,20.98001,1,apartment,1,Wola,4300,1000,53.0,2.0,12.0,0,1,1,0,1,1,0,0,0,1,3.0,1,1,1,1,0.1903392776342796,0.940987563322684,3.747,108.42188455770835,1,standard
2025-01-14,8.0,,52.238301,21.00322,0,block_of_flats,0,Srodmiescie,4900,680,40.0,2.0,,0,0,0,0,0,0,0,0,0,1,,0,0,1,1,0.11903763607609875,0.3717697635432805,1.135,125.87866964854933,1,standard
2025-01-14,,,52.23805,21.02935,0,other,0,Srodmiescie,18000,0,131.0,4.0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0.08941264336159634,0.08941264336159634,1.492,120.97181683433496,1,superior
2025-01-14,3.0,district,52.209208,21.063625,1,block_of_flats,1,Mokotow,4800,1300,65.0,3.0,4.0,0,1,0,0,1,0,0,0,1,1,11.0,0,0,1,1,0.2968825158780712,3.4253114296200824,4.179,95.01034790030633,1,standard
2025-01-14,3.0,district,52.157212,21.078594,1,apartment,1,Wilanow,5500,1120,72.0,3.0,3.0,0,1,0,0,1,0,0,0,1,1,8.0,1,1,1,1,0.02690000491836664,2.330873742119646,9.244,100.13450101955384,1,standard
2025-01-14,1.0,district,52.181657,21.040812,1,block_of_flats,1,Mokotow,5200,1136,55.0,3.0,2.0,0,1,1,0,1,0,1,0,1,1,1.0,1,1,1,0,0.2943623571259942,1.1435134217878486,5.687,95.5764322591477,1,standard
2025-01-14,2.0,gas,52.205154,20.917361,1,block_of_flats,0,Wlochy,3500,1000,59.0,3.0,4.0,0,1,0,0,1,0,0,0,1,1,,1,1,0,1,0.08336443293605181,3.6810886948686075,7.014,85.88849824121758,1,standard
2025-01-14,10.0,district,52.317606,20.960516,1,block_of_flats,1,Bialoleka,2900,725,42.0,2.0,15.0,0,1,1,0,1,0,0,0,0,1,4.0,0,0,1,0,0.07260437301012014,3.5234521885988057,10.388,79.65123797942987,1,standard
2025-01-14,1.0,district,52.305373,20.989995,0,block_of_flats,0,Bialoleka,2400,600,29.0,1.0,5.0,0,0,0,0,1,1,0,1,0,0,15.0,1,1,0,0,0.1587471414726431,2.7926190842959127,8.549,76.64484615180406,1,standard
2025-01-14,10.0,district,52.23614,21.00817,0,block_of_flats,0,Srodmiescie,2200,500,34.0,1.0,12.0,0,1,0,0,0,0,1,0,0,0,,0,0,0,0,0.04219971358911861,0.04219971358911861,0.767,131.07365703311618,1,standard
2025-01-14,3.0,district,52.199122,20.97722,1,apartment,0,Ochota,3600,970,52.45,2.0,6.0,0,1,0,0,1,0,0,0,0,0,16.0,0,0,0,0,0.15997750514310144,2.321460629166917,4.152,83.21680006039287,1,standard
2025-01-14,4.0,,52.21081,21.06025,0,other,0,Mokotow,3400,675,47.0,2.0,7.0,0,1,0,0,0,0,0,0,0,0,,0,0,1,1,0.22288034467424117,3.15544979693167,3.889,92.03539340513593,1,standard
2025-01-14,3.0,district,52.233859,20.8962,1,block_of_flats,1,Bemowo,10000,1650,130.0,4.0,3.0,0,1,1,0,1,0,0,0,1,1,5.0,1,1,1,1,0.14883255909446205,1.1893619275067793,7.914,84.68671179719611,1,superior
2025-01-14,1.0,district,52.23834,21.087475,0,block_of_flats,0,Praga_Poludnie,2650,700,38.0,2.0,3.0,0,1,0,0,0,0,0,1,0,1,65.0,1,1,0,0,0.17032547212395893,3.1250444344855466,5.215,86.1151169545478,1,standard
2025-01-14,9.0,district,52.233932,20.989581,0,apartment,1,Wola,4710,920,41.78,2.0,15.0,0,0,0,0,1,0,0,0,1,1,3.0,0,1,1,1,0.05993473813102133,0.43834005438206847,1.611,126.67652248663987,1,standard
2025-01-14,4.0,district,52.310957,20.975164,1,block_of_flats,0,Bialoleka,3000,550,40.0,2.0,4.0,0,1,0,0,1,0,0,0,1,0,9.0,0,0,1,1,0.238437302731085,3.6410259024639493,9.38,83.65442149852662,1,standard
2025-01-14,10.0,,52.25635,20.98055,0,other,0,Wola,9000,1200,71.0,3.0,11.0,0,0,1,0,1,0,0,0,0,0,4.0,0,0,1,1,0.11537540975870918,0.9117141938870096,3.664,109.36361918506353,1,superior
2025-01-14,7.0,district,52.25015,20.99919,1,tenement,0,Srodmiescie,6500,900,62.0,3.0,8.0,0,0,0,0,1,0,1,0,0,1,70.0,1,1,1,1,0.07208012351922709,0.5038489281349249,2.44,95.68644795372703,1,standard
2025-01-14,1.0,,52.19263,20.87122,0,other,0,Ursus,2000,900,32.0,1.0,4.0,0,0,0,0,0,0,0,0,0,0,50.0,0,0,0,0,0.12729129450687096,5.817721917170168,10.453,82.31320006072603,1,basic
2025-01-14,3.0,,52.18238,21.01409,1,other,0,Mokotow,2350,250,30.0,1.0,8.0,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0.06089750774812486,0.48577445975502037,5.263,104.78164076477682,1,standard
2025-01-14,5.0,,52.21972,20.98098,0,other,0,Ochota,2800,610,24.45,1.0,6.0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0.17405640779324127,1.0775232237034311,2.399,92.77475093398522,1,standard
2025-01-14,,,52.241186,20.96252,0,block_of_flats,0,Wola,2300,600,22.0,1.0,,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0.17693007799147378,0.41244342529148725,3.616,89.78723767489645,1,basic
2025-01-14,3.0,district,52.205937,21.031356,0,tenement,0,Mokotow,1900,570,21.0,1.0,5.0,0,0,0,0,0,0,0,1,1,0,87.0,0,0,0,0,0.04147283649956814,1.4915820223371716,2.947,99.66333170243931,1,basic
2025-01-14,1.0,district,52.207701,21.019275,1,block_of_flats,1,Mokotow,2000,600,19.0,1.0,,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0.21243481035576833,0.7642668638605192,2.493,94.6372529837418,1,basic
2025-01-14,10.0,district,52.257696,20.993034,0,apartment,0,Srodmiescie,8500,1500,130.0,4.0,10.0,0,1,0,0,1,0,0,0,1,1,19.0,1,1,1,1,0.05768920226384008,0.05768920226384008,3.375,92.29495304539992,1,superior
2025-01-14,8.0,district,52.185519,20.995157,1,block_of_flats,1,Mokotow,3900,600,56.0,2.0,8.0,0,1,0,1,1,0,0,0,1,1,,0,1,1,0,0.09775963635952793,1.4886588296681393,5.048,105.15574934765665,1,standard
2025-01-14,4.0,district,52.248915,21.03412,1,apartment,0,Praga_Polnoc,4500,560,42.0,2.0,6.0,0,1,0,0,1,0,0,0,0,1,5.0,1,1,1,0,0.15982678385695476,0.5235724807980491,2.606,95.60811362227365,1,standard
2025-01-14,3.0,district,52.15432,21.07158,1,apartment,0,Wilanow,3500,860,51.0,2.0,4.0,0,1,1,0,1,1,0,0,0,0,9.0,1,1,1,1,0.07591102619919837,1.7781934096873213,9.308,99.88702109839278,1,standard
2025-01-14,10.0,district,52.231172,21.003833,1,block_of_flats,1,Srodmiescie,45000,0,185.0,4.0,52.0,0,0,0,0,1,0,0,1,1,1,8.0,1,1,0,1,0.08896108247730816,0.27154033490117074,0.593,182.43155591627442,1,premium
2025-01-14,1.0,,52.13903,21.06082,0,block_of_flats,0,Ursynow,2700,900,48.0,2.0,4.0,0,1,0,0,0,1,0,0,0,0,,0,0,1,0,0.18410167598664126,0.18630997913851705,10.613,82.47032002665289,1,standard
2025-01-14,2.0,district,52.204117,21.008812,0,block_of_flats,0,Mokotow,2250,650,25.0,1.0,2.0,0,0,0,0,0,0,0,1,0,0,70.0,0,0,0,0,0.10163298886030421,0.47761831429476576,2.854,91.57925825579818,1,basic
2025-01-14,1.0,,52.17822,21.02246,0,other,0,Mokotow,6000,0,120.0,5.0,2.0,0,0,0,0,0,1,0,0,0,0,,0,0,1,0,0.17975178276139078,0.17975178276139078,5.767,82.12234378892478,1,standard
2025-01-14,1.0,district,52.15903,21.02492,1,block_of_flats,0,Ursynow,4700,1150,64.0,3.0,7.0,0,0,0,0,0,1,0,0,0,0,,0,0,1,0,0.24720373116856562,0.3342846029742084,7.906,78.83900702383173,1,standard
2025-01-14,2.0,district,52.220387,20.977975,0,tenement,0,Ochota,3300,630,49.0,2.0,4.0,0,1,0,0,0,1,0,1,0,0,65.0,0,0,1,0,0.15731674695135026,1.0168506076759432,2.551,95.96924575143171,1,basic
2025-01-14,4.0,district,52.242284,21.159177,1,block_of_flats,1,Wawer,3400,950,51.5,3.0,5.0,0,1,0,0,1,0,0,1,1,0,11.0,0,1,1,0,0.19203755392485342,7.878244936076473,10.106,84.66068664314689,1,standard
2025-01-14,6.0,district,52.18731,20.99283,1,block_of_flats,0,Mokotow,6400,1000,75.0,4.0,7.0,0,1,1,0,0,1,0,0,1,1,17.0,0,0,1,0,0.11775547273779258,1.6045454901333964,4.895,104.44558663846723,1,standard
2025-01-14,1.0,,52.18663,21.19605,0,other,0,Wawer,3000,1000,69.0,3.0,2.0,0,0,0,0,0,0,0,0,0,0,6.0,0,0,0,0,0.3613340902096847,10.712398516930554,13.412,49.01960784313726,1,standard
2025-01-14,9.0,,52.23313,21.019,1,apartment,0,Srodmiescie,3950,550,40.0,2.0,,0,1,0,0,1,0,0,1,0,1,,0,0,1,0,0.03900805921369236,0.43995252574398014,0.6,122.79790657145257,1,standard
2025-01-14,1.0,district,52.248612,21.06064,0,tenement,1,Praga_Poludnie,1500,500,15.0,1.0,4.0,0,0,0,0,0,0,0,0,0,1,87.0,1,1,0,0,0.22270896290881054,1.2060596278114681,3.912,95.25159480992842,1,basic
2025-01-14,,district,52.23362,20.95361,1,apartment,0,Wola,4100,400,35.0,2.0,,0,0,0,0,1,0,0,0,0,1,,0,0,1,0,0.27242510936237996,0.42456105276198436,4.014,98.91219613509973,1,standard
2025-01-14,1.0,district,52.207,21.0381,1,apartment,0,Mokotow,4900,1900,54.0,2.0,7.0,0,0,1,0,0,0,0,0,0,0,12.0,0,0,0,0,0.03669021536268711,1.9569880251346856,3.08,97.57550688604792,1,standard
2025-01-14,1.0,,52.241775,20.923713,0,block_of_flats,1,Bemowo,4350,1150,60.0,3.0,,0,0,1,0,1,0,0,0,1,1,7.0,0,1,1,0,0.1951403443220694,0.45031046139994635,6.174,79.86135543750883,1,standard
2025-01-14,2.0,district,52.192421,20.938243,1,apartment,0,Wlochy,3500,450,33.0,2.0,4.0,0,1,0,0,1,0,0,0,1,1,1.0,0,0,1,0,0.15944037364708594,4.866291584990399,6.525,101.12946993472175,1,standard
2025-01-14,4.0,district,52.254365,21.081553,1,block_of_flats,0,Praga_Poludnie,3400,800,58.0,3.0,5.0,0,1,0,0,1,0,0,0,1,1,2.0,0,1,1,0,0.20397988615280896,2.6628612122003115,5.461,93.79678627853154,1,standard
2025-01-14,7.0,,52.205636,20.878668,1,block_of_flats,0,Ursus,3800,570,45.0,3.0,7.0,0,1,0,0,1,0,0,0,0,0,2.0,0,0,1,0,0.17704326722721045,4.3169057827643975,9.482,92.34298180054894,1,standard
2025-01-14,2.0,,52.25824,21.03674,1,other,0,Praga_Polnoc,2500,600,37.0,1.0,4.0,0,0,0,0,0,0,0,0,0,0,125.0,0,0,0,0,0.07071238969489839,0.26926647914346946,3.586,97.5479593252402,1,standard
2025-01-14,3.0,,52.19832,21.01715,1,apartment,1,Mokotow,3100,500,21.0,1.0,11.0,0,1,0,0,1,0,0,0,0,1,2.0,0,1,1,0,0.2040248002539906,0.39207714500630964,3.506,92.38140652404147,1,basic
2025-01-14,2.0,district,52.206274,21.067736,1,apartment,0,Mokotow,3900,900,47.0,2.0,3.0,0,1,0,0,1,0,0,0,1,1,5.0,1,1,1,0,0.2690335719670557,3.7606370487911533,4.593,99.69433851450354,1,standard
2025-01-14,1.0,district,52.179,21.0404,1,apartment,0,Mokotow,8500,1300,71.0,3.0,2.0,0,0,0,1,1,0,0,0,1,0,4.0,1,1,0,0,0.2696100437181999,1.1044498728460954,5.956,106.45953984188982,1,superior
2025-01-14,1.0,,52.21135,20.95716,0,other,0,Ochota,4400,1500,85.0,3.0,4.0,0,0,0,0,1,0,0,0,0,0,26.0,0,0,1,0,0.12981828455329267,2.4526473203446932,4.269,76.49889755130735,1,standard
2025-01-14,4.0,district,52.23313,21.019,1,block_of_flats,1,Srodmiescie,4400,0,46.0,2.0,7.0,0,0,0,0,1,0,0,0,0,1,,0,0,1,0,0.03900805921369236,0.43995252574398014,0.6,122.79790657145257,1,standard
2025-01-14,1.0,district,52.202173,21.02753,1,apartment,0,Mokotow,8000,4000,93.0,3.0,3.0,0,0,1,0,1,0,0,0,0,0,19.0,0,0,0,1,0.22439050817178757,1.097187484503806,3.234,96.18147031173521,1,standard
2025-01-14,1.0,district,52.23964,21.02658,1,apartment,0,Srodmiescie,7500,0,61.0,3.0,6.0,0,1,0,0,1,0,0,0,0,0,3.0,1,1,0,1,0.035748354712560014,0.18383893274207377,1.477,125.92585451753548,1,standard
2025-01-14,1.0,district,52.259844,21.027202,0,tenement,0,Praga_Polnoc,2700,500,50.0,2.0,3.0,0,0,0,0,0,1,0,1,0,0,65.0,1,1,0,0,0.009384714693993434,0.6884114472709533,3.504,89.0752746919506,1,standard
2025-01-14,1.0,district,52.29673,21.04629,1,block_of_flats,0,Targowek,2500,1040,38.0,2.0,10.0,0,0,0,0,0,0,0,0,0,1,55.0,0,0,0,0,0.26015313926929545,0.5009892118157915,7.806,78.60576826551859,1,standard
2025-01-14,1.0,district,52.17513,20.99818,1,block_of_flats,0,Mokotow,5700,1200,87.0,3.0,5.0,0,0,1,1,0,0,0,0,0,1,7.0,1,1,0,0,0.12002406807918622,1.588091631873398,6.143,95.82956416709288,1,superior
2025-01-14,4.0,,52.18644,21.00397,0,other,0,Mokotow,3600,600,45.24,2.0,6.0,0,0,0,0,1,0,1,0,0,0,5.0,0,0,0,0,0.11292859649219705,0.8849509118170761,4.843,104.84785213641854,1,standard
2025-01-14,6.0,district,52.22704,21.09089,1,block_of_flats,0,Praga_Poludnie,3350,750,42.0,2.0,10.0,0,1,0,0,0,1,0,1,0,0,26.0,0,0,1,0,0.17104809720198286,3.727413859768355,5.368,82.17664801105843,1,standard
2025-01-14,1.0,,52.23167,21.0648,0,other,0,Praga_Poludnie,4400,100,52.0,3.0,3.0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0.0799699367003611,1.9385728084016813,3.589,82.9805121575186,1,standard
2025-01-14,1.0,district,52.177511,21.041717,0,block_of_flats,1,Mokotow,6600,1400,78.06,3.0,5.0,0,0,1,0,0,0,0,0,1,1,9.0,0,0,1,1,0.21669237131693725,1.112135911510566,6.142,105.28836028028367,1,standard
2025-01-14,2.0,other,52.181405,21.064526,1,apartment,1,Mokotow,9000,1300,100.0,4.0,2.0,0,0,1,0,1,0,0,0,0,1,6.0,0,0,0,1,0.29309088786402115,2.718257153933538,6.446,70.89618945353527,1,superior
2025-01-14,4.0,district,52.196231,20.893772,1,apartment,1,Ursus,3000,820,49.0,2.0,7.0,0,1,0,0,1,0,1,0,1,1,19.0,1,1,1,0,0.08873339460789868,4.8505897447831146,8.886,83.18982701560253,1,standard
2025-01-14,3.0,district,52.248085,21.069849,1,apartment,1,Praga_Poludnie,3000,650,44.0,2.0,5.0,0,1,0,0,1,0,1,1,1,1,15.0,1,1,1,1,0.1474816674000744,1.8212983486984584,4.426,99.2326684492897,1,standard
2025-01-14,1.0,,52.27003,20.9892,0,other,0,Zoliborz,2700,650,30.0,2.0,4.0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0.09810793284774759,0.10967358167295368,4.75,95.33268989176513,1,standard
2025-01-14,4.0,district,52.205197,21.018089,1,block_of_flats,0,Mokotow,2300,600,24.0,1.0,5.0,0,0,0,0,1,0,0,0,0,1,21.0,0,0,0,1,0.18465173535766333,0.7298899089197636,2.754,93.12936290603406,1,basic
2025-01-14,6.0,district,52.253856,20.984566,1,block_of_flats,1,Srodmiescie,7000,1310,84.9,3.0,10.0,0,0,1,0,1,0,0,0,0,1,25.0,0,1,1,0,0.085814979771122,0.7481971282185458,3.279,99.4288896249503,1,superior
2025-01-14,1.0,district,52.242076,20.998856,1,apartment,1,Srodmiescie,6500,0,89.28,3.0,7.0,0,1,0,0,1,0,0,0,0,1,25.0,0,1,0,0,0.24810944940843885,0.32251129385459165,1.649,100.51107733041025,1,superior
2025-01-14,1.0,,52.242744,20.99917,1,apartment,0,Srodmiescie,6500,0,89.28,3.0,5.0,0,1,0,0,1,0,0,0,0,0,25.0,0,0,0,0,0.2033026910744529,0.2466966837878913,1.7,99.59249475133029,1,standard
2025-01-14,2.0,district,52.229633,21.076091,1,apartment,1,Praga_Poludnie,5200,1111,66.2,3.0,13.0,0,1,0,0,1,0,0,0,1,1,11.0,1,1,1,1,0.3697222976176739,2.704541242014177,4.351,79.30728484514603,1,standard
2025-01-14,6.0,,52.23614,21.00817,1,other,0,Srodmiescie,1300,975,36.0,2.0,,0,1,0,0,1,0,0,1,1,0,,0,0,0,0,0.04219971358911861,0.04219971358911861,0.767,131.07365703311618,1,basic
2025-01-14,8.0,district,52.226458,21.037287,1,block_of_flats,0,Srodmiescie,3500,850,38.0,2.0,10.0,0,1,0,0,1,0,0,1,0,1,56.0,0,0,0,1,0.1608975014064119,1.4780099653386558,1.746,107.46004694236555,1,standard
2025-01-14,4.0,district,52.266968,20.97665,0,block_of_flats,1,Zoliborz,4500,740,56.0,3.0,4.0,0,1,0,0,0,0,0,0,1,0,,0,0,1,0,0.021950492280928647,0.5047725525350372,4.799,94.2462021016523,1,standard
2025-01-14,6.0,district,52.161629,21.027296,1,block_of_flats,1,Ursynow,2500,520,35.3,1.0,7.0,0,1,0,0,0,0,0,0,0,1,17.0,1,1,1,0,0.010162505620904282,0.010162505620904282,7.639,77.54944813341865,1,standard
2025-01-14,10.0,,52.19354,21.01682,0,other,0,Mokotow,3000,600,37.0,2.0,11.0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0.13376468175193157,0.43849042730592036,4.033,89.0520217195544,1,basic
2025-01-14,1.0,,52.23525,21.05557,0,other,0,Praga_Poludnie,3000,1500,65.0,3.0,4.0,0,0,0,0,0,0,0,0,0,0,22.0,0,0,0,0,0.13712736907025858,1.195734904075699,3.017,86.45709342981664,1,standard
2025-01-15,7.0,district,52.235425,21.099853,1,block_of_flats,1,Praga_Poludnie,3000,500,40.0,2.0,7.0,0,1,1,0,0,0,0,0,0,0,25.0,1,1,1,1,0.09508345778353033,4.0092299411250085,6.003,78.18821348777762,1,standard
2025-01-15,3.0,,52.251668,21.038718,0,apartment,0,Praga_Polnoc,8000,0,74.0,2.0,,0,1,0,0,1,1,0,0,1,1,4.0,0,0,1,1,0.016049869588817125,0.3199954704465863,3.038,93.06295902395051,1,superior
2025-01-15,3.0,district,52.198034,20.979117,0,apartment,0,Ochota,3199,800,53.0,2.0,4.0,0,1,1,0,0,1,0,0,0,0,26.0,0,0,1,0,0.03724114986525517,2.2178132063997977,4.181,86.25097336729009,1,standard
2025-01-15,2.0,district,52.136461,21.052835,0,block_of_flats,0,Ursynow,3500,1260,61.0,2.0,3.0,0,0,0,0,0,1,0,0,0,0,,0,0,1,0,0.21608780652109916,0.44640742890474294,10.731,75.7846143428986,1,basic
2025-01-15,4.0,,52.24038,20.91188,0,other,0,Bemowo,3500,800,41.0,2.0,12.0,0,0,0,0,0,0,0,0,0,0,17.0,0,0,1,0,0.07767705500558592,0.07767705500558592,6.934,85.95957997524287,1,standard
2025-01-15,2.0,district,52.279468,20.94229,0,tenement,0,Bielany,2900,820,45.0,2.0,3.0,0,0,0,0,0,1,0,1,0,0,69.0,1,1,1,0,0.20718759252872446,0.5530458049831877,7.299,82.9798354711158,1,standard
2025-01-15,2.0,district,52.207372,21.063985,0,apartment,0,Mokotow,3700,640,45.0,2.0,3.0,0,1,0,0,1,1,0,0,0,0,,0,0,1,0,0.14450402349753919,3.5127697956943673,4.314,97.46896622556346,1,standard
2025-01-15,1.0,district,52.18117,21.02828,1,block_of_flats,0,Mokotow,3150,1000,42.0,2.0,14.0,0,1,0,0,1,0,0,0,0,0,20.0,1,1,0,0,0.29827209134861127,0.3052562645984699,5.506,87.57797646939068,1,standard
2025-01-15,1.0,district,52.246397,20.954492,0,tenement,0,Wola,2600,564,40.0,2.0,3.0,0,0,0,0,0,0,0,0,0,0,70.0,0,0,1,0,0.11910024585085394,0.8906328723653715,4.346,91.6955074700198,1,standard
2025-01-15,3.0,district,52.243817,20.912364,1,apartment,0,Bemowo,3800,900,70.0,3.0,6.0,0,1,0,0,1,0,0,1,0,1,7.0,0,0,1,0,0.11071185323426004,0.40921290023956475,6.977,82.66838945092277,1,standard
2025-01-15,8.0,district,52.23025,20.97851,1,apartment,1,Wola,9000,1100,73.23,3.0,12.0,0,0,1,0,1,0,0,0,1,1,6.0,0,0,1,0,0.0774039161785945,0.16224004990289553,2.295,117.39052549894434,1,superior
2025-01-15,1.0,district,52.230657,21.100238,1,apartment,0,Praga_Poludnie,4200,836,51.0,3.0,6.0,0,1,0,0,0,0,0,0,0,1,1.0,0,0,1,0,0.26695855386506123,4.165507871665895,5.997,75.8985408210857,1,standard
2025-01-15,4.0,,52.17796,20.99627,1,other,0,Mokotow,5800,800,74.0,3.0,8.0,0,1,0,0,1,0,0,0,1,1,4.0,0,0,1,0,0.1468010499541666,1.6387255234717986,5.855,99.12010079560129,1,standard
2025-01-15,6.0,,52.203115,20.885515,0,block_of_flats,0,Ursus,3500,780,40.0,2.0,7.0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,1,0,0.2990552449271318,4.332514559287035,9.123,92.14151953274427,1,standard
2025-01-15,,,52.286315,20.909718,1,block_of_flats,0,Bielany,3500,0,44.0,2.0,,0,1,0,0,1,0,0,0,1,0,,0,0,1,0,0.02487595794667213,1.318837809297317,9.396,79.21999400873732,1,standard
2025-01-15,9.0,district,52.235717,21.005295,1,apartment,1,Srodmiescie,4400,10,58.0,2.0,14.0,0,0,1,0,0,0,0,0,0,1,16.0,0,0,1,0,0.1556677989745898,0.1556677989745898,0.818,128.61168468393296,1,standard
2025-01-15,1.0,district,52.217134,20.980404,1,block_of_flats,1,Ochota,3500,800,44.0,2.0,6.0,0,1,0,0,1,0,0,0,1,0,,1,1,1,0,0.04665996745733439,1.364476862194571,2.577,93.02923253299032,1,standard
2025-01-15,10.0,,52.25689,20.99195,0,other,0,Srodmiescie,8000,1900,123.0,4.0,19.0,0,1,1,0,1,0,0,0,0,0,,0,0,0,1,0.14350017154012648,0.14350017154012648,3.323,92.16233859769129,1,superior
2025-01-15,2.0,,52.224875,20.953013,1,block_of_flats,1,Wola,4100,650,48.0,2.0,8.0,0,0,1,0,1,1,0,0,0,1,,1,1,0,1,0.21662336232188545,1.247691214484857,4.067,111.97627676074177,1,standard
2025-01-15,2.0,district,52.218871,20.97883,1,tenement,0,Ochota,4950,1950,112.0,4.0,6.0,0,1,0,0,0,1,1,1,0,1,92.0,0,0,0,0,0.19109093959180234,1.1765263342337582,2.572,94.52454540166042,1,standard
2025-01-15,3.0,district,52.205565,21.033994,0,tenement,1,Mokotow,2000,460,28.0,1.0,3.0,0,0,0,0,0,1,0,0,1,0,86.0,0,0,0,0,0.14704509099767998,1.6366528971641685,3.067,101.32890027796785,1,standard
2025-01-15,3.0,district,52.242053,20.998856,0,tenement,1,Srodmiescie,1750,1050,46.0,2.0,3.0,0,0,0,0,0,1,0,0,1,0,,1,1,0,0,0.24928214111464098,0.3248146316038974,1.647,100.81019539233037,1,standard
2025-01-15,3.0,,52.238326,20.984172,1,apartment,1,Wola,18000,0,153.0,4.0,6.0,0,0,1,0,1,0,0,0,0,1,1.0,0,0,0,0,0.20425629255973718,0.8345145694833028,2.136,110.92606683326308,0,premium
2025-01-15,7.0,district,52.229453,20.995283,1,tenement,0,Wola,3000,1300,72.0,2.0,7.0,0,1,1,0,0,1,0,0,1,0,63.0,0,0,0,0,0.11171573472458768,0.3563691577256488,1.152,112.49269855137267,1,basic
2025-01-15,1.0,district,52.17307,20.99554,1,apartment,0,Mokotow,4100,1200,44.0,2.0,5.0,0,1,0,0,1,0,0,0,0,0,7.0,0,0,1,0,0.2600080667354654,1.8419624111336257,6.399,95.95540836060113,1,standard
2025-01-15,3.0,,52.289684,20.934251,0,apartment,0,Bielany,2200,0,40.0,1.0,8.0,0,1,0,0,0,1,0,0,0,0,19.0,0,0,0,0,0.029444662536574618,0.2083302900185599,8.523,85.48832276275753,1,standard
2025-01-15,4.0,district,52.295358,21.050486,1,apartment,0,Targowek,2280,870,45.0,2.0,12.0,0,0,0,0,0,0,0,0,0,1,48.0,0,0,1,0,0.09395169472700989,0.24350880428051883,7.752,76.08918033578618,1,basic
2025-01-15,2.0,district,52.251335,21.008301,0,tenement,0,Srodmiescie,4500,800,57.0,2.0,4.0,0,0,0,0,0,1,0,0,0,1,,0,0,1,0,0.31433349413818673,0.8309226319918296,2.42,97.14196317388746,1,standard
2025-01-15,1.0,district,52.321424,20.999406,1,apartment,0,Bialoleka,2600,757,34.83,2.0,3.0,0,1,0,0,1,0,0,0,0,1,2.0,0,0,1,0,0.2383449892045012,3.573251867805073,10.236,81.70007752036275,1,standard
