added_dt,last_update,link,floor,heating,advertiser_type,location,latitude,longitude,approximate_coordinates,elevator,building_type,safeguards,district,rent,additional_fees,area,room_number,students_allowed,non_smoker_only,building_height,for_renovation,balcony,terrace,garden,parking_space,separate_kitchen,utility_room,basement,gated_community,security_monitoring,building_age,cable_tv,internet,dishwasher,air_conditioning
2025-02-01,,https://www.otodom.pl/pl/oferta/kawalerka-na-okeciu-bezposrednio-ID4uJ8J,2.0,gas,owner,"ul. Janiszowska, Okęcie, Włochy, Warszawa, mazowieckie",52.180827,20.944011,0,0,tenement,0,Wlochy,2200,0,24.0,1.0,1,1,,0,0,0,1,0,0,0,0,1,1,,0,0,0,0
2025-02-01,,https://www.otodom.pl/pl/oferta/klimatyzacjaparkingbalkonpierwszy-najem-ID4uIWL,3.0,district,agency,"ul. Bokserska, Wyczółki, Ursynów, Warszawa, mazowieckie",52.17079,20.9905,0,1,apartment,0,Ursynow,3000,700,48.0,2.0,0,0,6.0,0,1,0,0,1,0,1,0,1,1,3.0,1,1,1,1
2025-02-01,,https://www.otodom.pl/pl/oferta/luksusowe-nowe-domaniewska-bez-prowizji-ID.4uJ9Z,8.0,district,agency,"ul. Domaniewska, Służewiec, Mokotów, Warszawa, mazowieckie",52.18247,20.99304,0,1,block_of_flats,1,Mokotow,4300,700,43.0,2.0,0,0,8.0,0,1,0,0,1,0,0,0,1,0,2.0,0,0,1,0
2025-02-01,,https://www.otodom.pl/pl/oferta/mieszkanie-na-wynajem-wlochy-warszawa-ID4uJci,3.0,,owner,"Salomea, Włochy, Warszawa, mazowieckie",52.19444,20.93583,1,1,block_of_flats,1,Wlochy,4800,1200,54.0,3.0,0,0,,0,1,0,0,1,0,0,0,1,1,1.0,1,1,1,0
2025-02-01,,https://www.otodom.pl/pl/oferta/mieszkanie-przy-rondzie-onz-ID4uJn3,2.0,,agency,"al. Aleja Jana Pawła II, Śródmieście Północne, Śródmieście, Warszawa, mazowieckie",52.23463,20.99846,0,1,block_of_flats,0,Srodmiescie,2300,700,27.42,2.0,0,0,15.0,0,0,0,0,0,0,0,0,0,0,55.0,1,1,0,0
2025-02-01,,https://www.otodom.pl/pl/oferta/mieszkanie-z-pieknym-widokiem-na-warszawe-ID4uJkv,10.0,,owner,"ul. Sybilli, Sady Żoliborskie, Żoliborz, Warszawa, mazowieckie",52.262078,20.956189,0,0,block_of_flats,0,Zoliborz,3300,1200,62.0,2.0,0,0,15.0,0,1,0,0,0,0,1,0,0,1,33.0,1,1,1,0
2025-02-01,,https://www.otodom.pl/pl/oferta/mokotow-ul-rzymowskiego-taras-garaz-duze-m2-ID.4uE6B,5.0,district,agency,"ul. Wincentego Rzymowskiego, Służew, Mokotów, Warszawa, mazowieckie",52.167886,21.011672,0,0,apartment,1,Mokotow,2800,850,58.0,2.0,0,0,6.0,0,1,1,0,1,0,0,0,0,1,9.0,1,1,1,0
2025-02-01,,https://www.otodom.pl/pl/oferta/ms111394-ID4uIZE,10.0,,agency,"ul. Ogrodowa, Mirów, Wola, Warszawa, mazowieckie",52.23898,20.98857,0,1,apartment,0,Wola,10000,0,97.98,4.0,0,0,11.0,0,0,0,0,0,0,0,0,0,0,5.0,0,0,0,0
2025-02-01,,https://www.otodom.pl/pl/oferta/nowe-31-m2-goclaw-ciche-bezposrednio-ID4uIVF,5.0,district,owner,"Gocław, Praga-Południe, Warszawa, mazowieckie",52.226469,21.099206,1,1,apartment,1,Praga_Poludnie,3000,500,31.0,1.0,0,0,6.0,0,1,0,0,0,0,0,0,0,1,1.0,0,0,1,0
2025-02-01,,https://www.otodom.pl/pl/oferta/nowoczesna-z-ogrodkiem-kawalerka-silownia-ID4uJjC,1.0,district,agency,"ul. Stanisława Worcella, Odolany, Wola, Warszawa, mazowieckie",52.22234,20.94085,0,1,apartment,1,Wola,2900,550,27.8,1.0,0,0,4.0,0,0,0,1,1,0,0,0,0,1,7.0,0,0,1,0
2025-02-01,,https://www.otodom.pl/pl/oferta/nowoczesne-przytulne-garaz-podziemny-balkon-33m2-ID4uJll,2.0,district,agency,"ul. Wieśniacza, Górce, Bemowo, Warszawa, mazowieckie",52.24567,20.91944,0,1,block_of_flats,1,Bemowo,4900,400,61.05,3.0,0,0,6.0,0,1,0,0,1,0,0,0,1,1,1.0,1,1,1,0
2025-02-01,,https://www.otodom.pl/pl/oferta/pachnace-nowoscia-48-m2-2-pok-metro-ul-hawajsk-ID4uJlZ,6.0,district,agency,"ul. Hawajska, Ursynów-Centrum, Ursynów, Warszawa, mazowieckie",52.150215,21.040846,0,1,block_of_flats,0,Ursynow,3000,900,47.4,2.0,0,0,7.0,0,1,0,0,0,0,0,1,0,0,41.0,1,0,0,0
2025-02-01,,https://www.otodom.pl/pl/oferta/perelka-plac-konstytucji-koszykowa-49a-ID4uJ1x,1.0,district,agency,"ul. Koszykowa, Śródmieście Południowe, Śródmieście, Warszawa, mazowieckie",52.221994,21.01424,0,1,tenement,0,Srodmiescie,4000,640,38.95,2.0,0,0,4.0,0,0,0,0,0,0,0,0,0,0,129.0,0,0,0,0
2025-02-01,,https://www.otodom.pl/pl/oferta/piekne-mieszkanie-w-kamienicy-na-ochocie-ID4uY81,2.0,district,agency,"ul. Grójecka 18/20, Stara Ochota, Ochota, Warszawa, mazowieckie",52.222726,20.986313,0,1,tenement,0,Ochota,4150,0,48.0,2.0,0,0,5.0,0,0,0,0,1,1,0,1,1,1,71.0,0,0,1,0
2025-02-01,,https://www.otodom.pl/pl/oferta/pierwszy-najem-nowoczesne-mieszkanie-duzy-balkon-ID4uEpw,4.0,district,owner,"SOHO, Kamionek, Praga-Południe, Warszawa, mazowieckie",52.250732,21.062892,0,1,apartment,1,Praga_Poludnie,4000,650,42.51,2.0,0,0,7.0,0,1,0,0,1,0,0,0,0,1,2.0,0,0,1,1
2025-02-01,,https://www.otodom.pl/pl/oferta/przestronny-apartament-z-loggia-na-woli-ID4uIYl,1.0,district,agency,"ul. Krochmalna, Mirów, Wola, Warszawa, mazowieckie",52.235591,20.986843,0,1,apartment,1,Wola,6500,1000,50.0,2.0,0,0,5.0,0,1,0,0,1,0,0,0,0,0,5.0,0,1,1,0
2025-02-01,,https://www.otodom.pl/pl/oferta/przytulne-mieszkanie-w-swietnej-lokalizacji-na-wol-ID.4uJ3T,1.0,district,agency,"ul. Jana Ostroroga, Młynów, Wola, Warszawa, mazowieckie",52.245798,20.966383,0,1,apartment,0,Wola,3900,700,39.0,2.0,1,0,6.0,0,1,0,0,1,0,0,0,1,1,,0,0,1,1
2025-02-01,,https://www.otodom.pl/pl/oferta/warszawa-60-m-goclaw-bezposrednio-ciche-od-zaraz-ID4uIZy,1.0,district,owner,"ul. Dedala, Gocław, Praga-Południe, Warszawa, mazowieckie",52.224029,21.085878,0,0,block_of_flats,1,Praga_Poludnie,3000,1300,60.0,2.0,0,1,3.0,0,1,0,0,0,1,0,0,0,0,,0,1,1,0
2025-02-01,,https://www.otodom.pl/pl/oferta/wyremontowane-3-pokojowe-mieszkanie-na-mokotowie-ID4uJi3,3.0,district,owner,"Stegny, Mokotów, Warszawa, mazowieckie",52.175335,21.05787,0,0,block_of_flats,0,Mokotow,3000,900,63.7,3.0,1,0,4.0,0,1,0,0,0,0,0,1,0,0,,0,0,1,0
2025-02-01,,https://www.otodom.pl/pl/oferta/zobacz2-pokojowe-mieszkanie-przy-metro-mlynow-ID4uJ5n,3.0,district,agency,"ul. Syreny, Ulrychów, Wola, Warszawa, mazowieckie",52.23362,20.95361,0,0,block_of_flats,0,Wola,3100,700,53.0,2.0,0,0,3.0,0,0,0,0,1,1,1,1,0,0,70.0,0,0,0,0
2025-02-02,,https://www.otodom.pl/pl/oferta/2-osobne-pokoje-piekny-widok-osobna-kuchnia-ID4uJJx,10.0,,agency,"ul. Stefana Bryły, Ksawerów, Mokotów, Warszawa, mazowieckie",52.18165,21.01157,0,0,other,0,Mokotow,2500,820,42.2,2.0,0,0,11.0,0,1,0,0,0,1,0,1,0,0,51.0,0,0,1,0
2025-02-02,,https://www.otodom.pl/pl/oferta/2-pojowe-grochow-37m2-ID4uJWQ,3.0,district,owner,"ul. Kobielska, Grochów, Praga-Południe, Warszawa, mazowieckie",52.247146,21.089124,0,1,block_of_flats,0,Praga_Poludnie,1920,580,37.0,2.0,1,0,10.0,0,1,0,0,0,1,0,1,0,0,,1,1,1,0
2025-02-02,,https://www.otodom.pl/pl/oferta/2-pok-mieszkanie-58m-po-generalnym-remoncie-ID.4uK0I,1.0,district,owner,"ul. Obrońców Tobruku, Fort Bema, Bemowo, Warszawa, mazowieckie",52.256546,20.932927,0,0,block_of_flats,0,Bemowo,3600,1000,58.0,2.0,0,1,5.0,0,1,0,0,1,0,0,0,1,1,20.0,1,1,1,0
2025-02-02,,https://www.otodom.pl/pl/oferta/2-pokoje-bialoleka-osiedle-classic-v-ID4uJOC,2.0,district,owner,"Żerań, Białołęka, Warszawa, mazowieckie",52.31222,20.97501,1,1,block_of_flats,1,Bialoleka,2800,600,39.0,2.0,1,0,4.0,0,1,0,0,1,0,0,0,1,1,,0,0,1,0
2025-02-02,,https://www.otodom.pl/pl/oferta/2-pokoje-goclaw-50m2-balkon-bezposrednio-ID4uK2t,3.0,district,owner,"ul. Władysława Umińskiego 6, Gocław, Praga-Południe, Warszawa, mazowieckie",52.226469,21.099206,0,0,block_of_flats,0,Praga_Poludnie,2700,1050,50.0,2.0,0,0,,0,1,0,0,0,1,0,0,0,1,29.0,0,0,0,0
2025-02-02,,https://www.otodom.pl/pl/oferta/2-pokoje-ul-wrzeciono-50-ID4w8qI,1.0,district,agency,"ul. Wrzeciono, Wrzeciono, Bielany, Warszawa, mazowieckie",52.290856,20.945821,0,1,block_of_flats,1,Bielany,2100,0,36.0,2.0,1,0,3.0,0,0,0,0,0,1,0,0,0,0,55.0,1,1,0,0
2025-02-02,,https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-na-bielanach-ID4uJjF,4.0,,agency,"ul. Szegedyńska, Wrzeciono, Bielany, Warszawa, mazowieckie",52.29007,20.94395,0,1,block_of_flats,1,Bielany,3500,590,37.0,2.0,0,0,10.0,0,0,0,0,0,0,0,1,0,1,58.0,0,0,1,0
2025-02-02,,https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-w-centrum-bez-prowizji-ID4uJKC,,,agency,"ul. Hoża, Śródmieście Południowe, Śródmieście, Warszawa, mazowieckie",52.226157,21.013795,0,0,tenement,0,Srodmiescie,3550,1160,45.0,2.0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,1,0
2025-02-02,,https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-z-klimatyzacja-na-20-pietrze-ID4uJXz,10.0,district,owner,"ul. Marii Rodziewiczówny 1, Gocławek, Praga-Południe, Warszawa, mazowieckie",52.234066,21.112324,0,1,block_of_flats,0,Praga_Poludnie,3200,800,52.0,2.0,0,0,25.0,0,1,0,0,1,0,0,0,0,0,6.0,0,0,0,1
2025-02-02,,https://www.otodom.pl/pl/oferta/3-pokoje-blisko-centrum-ID4uJSG,8.0,district,owner,"ul. Nowowiejska 39, Śródmieście Południowe, Śródmieście, Warszawa, mazowieckie",52.220021,21.009051,0,1,block_of_flats,0,Srodmiescie,3500,1050,46.0,3.0,1,0,10.0,0,1,0,0,0,1,0,0,0,0,61.0,0,1,1,0
2025-02-02,,https://www.otodom.pl/pl/oferta/36-m-praga-polnoc-ID4uJUC,4.0,district,owner,"Nowa Praga, Praga-Północ, Warszawa, mazowieckie",52.2633,21.02832,1,1,block_of_flats,1,Praga_Polnoc,2500,700,36.0,2.0,0,0,10.0,0,1,0,0,0,0,0,0,0,0,,1,1,1,0
2025-02-02,,https://www.otodom.pl/pl/oferta/apartament-z-loggia-na-browarach-warszawskich-ID4uIYl,1.0,district,agency,"ul. Krochmalna, Mirów, Wola, Warszawa, mazowieckie",52.235591,20.986843,0,1,apartment,1,Wola,6500,1000,50.0,2.0,0,0,5.0,0,1,0,0,1,0,0,0,0,0,5.0,0,1,1,0
2025-02-02,,https://www.otodom.pl/pl/oferta/bezposrednio-mieszkanie-55-m2-goclaw-ID4uJL6,10.0,district,owner,"Gocław, Praga-Południe, Warszawa, mazowieckie",52.226372,21.097767,1,1,block_of_flats,1,Praga_Poludnie,3300,1010,55.0,3.0,0,0,15.0,0,1,0,0,1,1,0,0,0,0,,0,0,1,1
2025-02-02,,https://www.otodom.pl/pl/oferta/brylowska-2-mieszkanie-z-garazem-winda-balkon-ID4uJYQ,4.0,district,agency,"ul. Brylowska, Czyste, Wola, Warszawa, mazowieckie",52.223682,20.969193,0,1,apartment,1,Wola,2300,600,43.0,2.0,1,0,6.0,0,1,0,0,1,0,1,1,1,1,10.0,1,1,1,0
2025-02-02,,https://www.otodom.pl/pl/oferta/dla-aktywnych-blisko-atrakcji-i-metra-ID4uHPe,10.0,district,owner,"ul. Kijowska, Stara Praga, Praga-Północ, Warszawa, mazowieckie",52.250119,21.043465,0,1,block_of_flats,0,Praga_Polnoc,2350,648,34.0,1.0,1,1,17.0,0,1,0,0,0,1,0,0,1,1,,1,1,0,0
2025-02-02,,https://www.otodom.pl/pl/oferta/dwa-pokoje-40-m2-przy-teatrze-komedia-ID4uJZb,2.0,,agency,"ul. Adama Próchnika, Stary Żoliborz, Żoliborz, Warszawa, mazowieckie",52.26802,20.980016,0,0,tenement,0,Zoliborz,2500,600,40.0,2.0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,88.0,0,0,1,0
2025-02-02,,https://www.otodom.pl/pl/oferta/dwa-pokoje-na-ursynowie-39m-ID4uJpK,8.0,district,owner,"ul. rtm. Witolda Pileckiego, Natolin, Ursynów, Warszawa, mazowieckie",52.13992,21.039596,0,1,block_of_flats,1,Ursynow,2600,800,39.0,2.0,0,1,9.0,0,0,0,0,0,1,0,0,1,1,25.0,0,0,0,0
2025-02-02,,https://www.otodom.pl/pl/oferta/dwa-pokoje-w-kamienicy-na-starej-ochocie-ID4uK2g,1.0,district,agency,"ul. Słupecka, Stara Ochota, Ochota, Warszawa, mazowieckie",52.220365,20.983633,0,1,tenement,0,Ochota,3500,0,35.2,2.0,0,0,5.0,0,0,0,0,0,1,0,0,0,0,95.0,0,0,0,0
2025-02-02,,https://www.otodom.pl/pl/oferta/dwupokojowe-z-balkonem-i-ogrodem-na-woli-ID4uQhK,1.0,district,agency,"ul. Eustachego Tyszkiewicza, Młynów, Wola, Warszawa, mazowieckie",52.24012,20.96731,0,0,block_of_flats,0,Wola,2600,0,45.0,2.0,0,0,4.0,0,1,0,1,0,0,0,0,0,0,45.0,0,0,0,0
2025-02-02,,https://www.otodom.pl/pl/oferta/kawalerka-na-okeciu-24-m2-bezposrednio-ID4uJst,2.0,district,owner,"ul. Stefana Drzewieckiego, Okęcie, Włochy, Warszawa, mazowieckie",52.182666,20.973268,0,0,tenement,0,Wlochy,2200,600,24.0,1.0,1,1,4.0,0,1,0,0,0,1,0,1,0,0,92.0,0,0,0,0
2025-02-02,,https://www.otodom.pl/pl/oferta/kawalerka-ochota-24m-ID4uJNq,7.0,district,owner,"ul. Mołdawska, Rakowiec, Ochota, Warszawa, mazowieckie",52.198076,20.978001,0,0,block_of_flats,0,Ochota,2500,400,24.0,1.0,1,0,10.0,0,1,0,0,0,0,0,0,0,0,59.0,0,0,0,0
2025-02-02,,https://www.otodom.pl/pl/oferta/kolejowa-3-pokoje-53m2-parking-komorka-w-cenie-ID4uJWS,4.0,district,owner,"ul. Kolejowa, Czyste, Wola, Warszawa, mazowieckie",52.226706,20.981359,0,1,block_of_flats,1,Wola,5100,900,53.0,3.0,0,1,6.0,0,1,0,0,1,0,1,0,0,1,,0,1,1,1
2025-02-02,,https://www.otodom.pl/pl/oferta/komfortowe-mieszkanie-2-pokojowe-z-duzym-balkonem-ID4uJL2,1.0,district,owner,"ul. Przaśna 18, Żerań, Białołęka, Warszawa, mazowieckie",52.310762,20.974563,0,0,block_of_flats,0,Bialoleka,2800,480,35.12,2.0,1,1,4.0,0,1,0,0,0,0,0,0,1,1,9.0,0,0,0,0
2025-02-02,,https://www.otodom.pl/pl/oferta/mieszkanie-3-pokojowe-ID4uWjW,5.0,district,owner,"ul. Szeligowska, Chrzanów, Bemowo, Warszawa, mazowieckie",52.227846,20.888952,0,1,apartment,0,Bemowo,3400,0,53.0,3.0,0,1,6.0,0,1,0,0,1,0,0,0,1,1,2.0,0,0,1,0
2025-02-02,,https://www.otodom.pl/pl/oferta/mieszkanie-49-40-m-warszawa-ID4uJrM,2.0,district,agency,"Stary Żoliborz, Żoliborz, Warszawa, mazowieckie",52.267172,20.980473,1,0,tenement,0,Zoliborz,3000,880,49.4,2.0,0,0,4.0,0,1,0,0,0,1,0,0,1,0,70.0,0,0,0,0
2025-02-02,,https://www.otodom.pl/pl/oferta/mieszkanie-87m2-4pok-m-garazowe-ID4uJJu,1.0,boiler room,owner,"ul. Wyspowa, Zacisze, Targówek, Warszawa, mazowieckie",52.28705,21.083291,0,0,block_of_flats,1,Targowek,4500,1300,87.0,4.0,0,0,3.0,0,1,0,0,1,1,0,0,1,1,20.0,1,1,1,0
2025-02-02,,https://www.otodom.pl/pl/oferta/mieszkanie-bemowo-lazurowa-57m2-3-pokoje-ID.4uJRq,2.0,district,owner,"ul. Lazurowa, Chrzanów, Bemowo, Warszawa, mazowieckie",52.225523,20.896329,0,1,block_of_flats,0,Bemowo,4000,1000,57.0,3.0,0,1,,0,1,0,0,1,0,0,0,0,1,,1,1,1,0
2025-02-02,,https://www.otodom.pl/pl/oferta/mieszkanie-dwupokojowe-po-remoncie-rezerwacja-ID4uFGA,2.0,district,owner,"ul. Ostrzycka, Gocław, Praga-Południe, Warszawa, mazowieckie",52.234064,21.079713,0,1,block_of_flats,0,Praga_Poludnie,2400,550,30.0,2.0,1,1,7.0,0,1,0,0,0,1,0,0,0,0,,0,0,1,0
2025-02-02,,https://www.otodom.pl/pl/oferta/mieszkanie-na-dukcie-kabackim-ID4uJtQ,5.0,district,owner,"ul. Kabacki Dukt, Pyry, Ursynów, Warszawa, mazowieckie",52.136428,21.028348,0,1,block_of_flats,1,Ursynow,3300,0,47.0,2.0,0,0,6.0,0,1,0,0,1,1,0,0,1,1,20.0,1,0,0,0
2025-02-02,,https://www.otodom.pl/pl/oferta/mieszkanie-przy-ogrodowej-na-woli-ID4uK2k,6.0,district,agency,"ul. Ogrodowa, Mirów, Wola, Warszawa, mazowieckie",52.239034,20.9887,0,1,block_of_flats,1,Wola,1800,500,37.0,1.0,1,0,11.0,0,0,0,0,1,1,1,1,0,0,51.0,1,1,1,0
2025-02-02,,https://www.otodom.pl/pl/oferta/mieszkanie-przy-sonaty-metro-sluzew-garaz-winda-ID4uJZq,5.0,district,agency,"ul. Sonaty, Służew, Mokotów, Warszawa, mazowieckie",52.171743,21.027359,0,1,apartment,1,Mokotow,1900,400,33.0,1.0,1,1,10.0,0,1,0,0,1,0,1,1,1,1,4.0,1,1,1,0
2025-02-02,,https://www.otodom.pl/pl/oferta/mieszkanie-w-centrum-warszawa-bezposrednio-od-zara-ID4uJpZ,1.0,,owner,"ul. Senatorska, Śródmieście Północne, Śródmieście, Warszawa, mazowieckie",52.244058,21.008994,0,1,block_of_flats,1,Srodmiescie,3500,600,25.0,1.0,0,0,5.0,0,1,1,1,1,1,1,1,1,1,5.0,1,1,1,1
2025-02-02,,https://www.otodom.pl/pl/oferta/mieszkanie-w-kameralnym-budynku-tuz-kolo-parku-ID4uJXD,2.0,boiler room,owner,"ul. Hetmańska, Gocławek, Praga-Południe, Warszawa, mazowieckie",52.244312,21.110066,0,1,tenement,1,Praga_Poludnie,2100,900,40.5,2.0,0,0,3.0,0,1,0,0,1,0,0,1,1,1,11.0,0,1,1,0
2025-02-02,,https://www.otodom.pl/pl/oferta/mokotow-sadyba-przytulne-mieszkanie-2-pokojowe-ID4uJsS,3.0,district,owner,"ul. Egejska 19, Stegny, Mokotów, Warszawa, mazowieckie",52.18055,21.05592,0,1,block_of_flats,0,Mokotow,3700,580,40.0,2.0,0,1,7.0,0,1,0,0,0,0,0,0,0,0,6.0,0,1,1,0
2025-02-02,,https://www.otodom.pl/pl/oferta/nowe-2-pokoje-mieszkanie-ID4uJHB,4.0,district,owner,"ul. Lazurowa 15D, Chrzanów, Bemowo, Warszawa, mazowieckie",52.23266,20.896844,0,1,block_of_flats,0,Bemowo,3500,500,35.0,2.0,0,0,5.0,0,1,0,0,1,0,0,0,0,1,1.0,0,0,1,1
2025-02-02,,https://www.otodom.pl/pl/oferta/nowe-trzypokojowe-mieszkanie-50-mkw-saska-kepa-ID4uJII,1.0,district,agency,"Saska Kępa, Praga-Południe, Warszawa, mazowieckie",52.23059,21.06051,1,0,block_of_flats,1,Praga_Poludnie,3500,500,50.0,1.0,1,0,,0,0,0,0,0,0,0,1,0,0,,0,0,1,0
2025-02-02,,https://www.otodom.pl/pl/oferta/odnowione-2-pokoje-52m-kw-garaz-parking-dla-gosci-ID4uK2r,3.0,district,owner,"ul. Adama Branickiego, Błonia Wilanowskie, Wilanów, Warszawa, mazowieckie",52.157212,21.078594,0,1,block_of_flats,1,Wilanow,3000,1000,52.0,2.0,1,1,4.0,0,1,0,0,1,0,0,0,1,1,13.0,0,0,1,0
2025-02-02,,https://www.otodom.pl/pl/oferta/praga-polnoc-2-pokoje-ID4uJUc,10.0,district,owner,"Nowa Praga, Praga-Północ, Warszawa, mazowieckie",52.2633,21.02832,1,1,block_of_flats,0,Praga_Polnoc,2500,400,38.0,2.0,0,0,10.0,0,1,0,0,0,1,0,0,0,0,,1,1,0,0
2025-02-02,,https://www.otodom.pl/pl/oferta/przestronne-mieszkanie-dostepne-od-zaraz-ID4uJSB,3.0,district,owner,"ul. Tomcia Palucha, Skorosze, Ursus, Warszawa, mazowieckie",52.191017,20.896372,0,1,block_of_flats,0,Ursus,2500,1036,50.0,2.0,0,0,6.0,0,1,0,0,1,0,0,0,1,1,24.0,0,0,1,0
2025-02-02,,https://www.otodom.pl/pl/oferta/przy-metrze-rozkladowe-od-zaraz-ID4uJuz,6.0,district,agency,"ul. Kmicica, Służew, Mokotów, Warszawa, mazowieckie",52.173889,21.024541,0,1,block_of_flats,0,Mokotow,2700,0,35.2,1.0,0,0,10.0,0,0,0,0,0,0,0,0,0,1,55.0,1,1,0,0
2025-02-02,,https://www.otodom.pl/pl/oferta/przy-zlotych-tarasach-ID4uJs7,,,agency,"Śródmieście Północne, Śródmieście, Warszawa, mazowieckie",52.23614,21.00817,1,0,other,0,Srodmiescie,3000,0,38.0,2.0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
2025-02-02,,https://www.otodom.pl/pl/oferta/przytulna-tania-mala-cicha-kawalerka-na-bialolece-ID.4uJz6,2.0,district,owner,"Belliniego 20, Kobiałka, Białołęka, Warszawa, mazowieckie",52.345062,21.049927,0,1,block_of_flats,1,Bialoleka,1450,350,16.0,1.0,0,1,2.0,0,0,0,0,1,0,0,0,1,1,25.0,0,0,0,0
2025-02-02,,https://www.otodom.pl/pl/oferta/przytulne-jasne-mieszkanie-od-zaraz-blisko-metra-ID.4uJSr,1.0,district,owner,"ul. Marymoncka 147, Las Bielański, Bielany, Warszawa, mazowieckie",52.289233,20.950789,0,1,block_of_flats,0,Bielany,3300,700,38.0,2.0,1,1,10.0,0,1,0,0,0,0,0,1,0,0,56.0,1,1,0,0
2025-02-02,,https://www.otodom.pl/pl/oferta/rezerwacja-przytulna-kawalerka-na-saskiej-kepie-ID4uE4l,4.0,district,owner,"ul. Ateńska, Saska Kępa, Praga-Południe, Warszawa, mazowieckie",52.223919,21.066306,0,1,other,0,Praga_Poludnie,2500,530,28.0,1.0,0,1,10.0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0
2025-02-02,,https://www.otodom.pl/pl/oferta/srodmiescie-2-pokoje-z-oddzielna-kuchnia-ID4uK2x,8.0,district,agency,"Mirów, Wola, Warszawa, mazowieckie",52.234226,20.99616,0,1,block_of_flats,1,Wola,3000,800,40.0,2.0,1,0,15.0,0,1,0,0,0,1,0,0,0,1,54.0,1,0,0,0
2025-02-02,,https://www.otodom.pl/pl/oferta/two-bedroom-apt-furnished-two-parking-places-ID4uJV3,3.0,district,agency,"ul. Kazachska 7, Błonia Wilanowskie, Wilanów, Warszawa, mazowieckie",52.159164,21.083531,0,1,apartment,0,Wilanow,5900,1000,63.0,3.0,0,1,3.0,0,1,0,0,1,0,0,0,1,1,9.0,1,1,1,1
2025-02-02,,https://www.otodom.pl/pl/oferta/ul-szczesliwicka-boutiq-park-swietne-wnetrze-ID4uJpw,2.0,,owner,"Szczęśliwice, Ochota, Warszawa, mazowieckie",52.20997,20.96727,1,1,apartment,1,Ochota,3400,1000,45.87,2.0,0,1,3.0,0,1,1,0,1,0,1,1,1,1,,0,0,1,0
2025-02-02,,https://www.otodom.pl/pl/oferta/ursynow-3-pokoje-po-malowaniu-bezposrednio-ID4uJyu,3.0,,owner,"ul. Stryjeńskich, Natolin, Ursynów, Warszawa, mazowieckie",52.136586,21.050255,0,1,other,0,Ursynow,3200,900,58.5,3.0,0,0,8.0,0,1,0,0,0,0,0,0,0,0,,0,0,0,0
2025-02-02,,https://www.otodom.pl/pl/oferta/ursynow-kabaty-54m2-2-pok-al-kasztanowa-ID4uJWw,3.0,district,owner,"ul. Kazimierza Jeżewskiego, Kabaty, Ursynów, Warszawa, mazowieckie",52.134393,21.067276,0,1,block_of_flats,1,Ursynow,3000,800,54.0,2.0,1,1,5.0,0,1,0,0,1,0,1,0,1,1,19.0,0,0,1,0
2025-02-02,,https://www.otodom.pl/pl/oferta/wola-czyste-ul-karolkowa-28-2-pok-klimatyzacj-ID4uK16,6.0,district,agency,"ul. Karolkowa, Czyste, Wola, Warszawa, mazowieckie",52.2303,20.9785,0,1,apartment,0,Wola,5200,0,56.0,2.0,0,0,12.0,0,0,0,0,0,0,0,0,0,0,6.0,0,0,0,1
2025-02-02,,https://www.otodom.pl/pl/oferta/wygodna-kawalerka-na-mokotowie-do-wynajecia-ID4uJJ1,1.0,district,owner,"ul. Wincentego Rzymowskiego, Służew, Mokotów, Warszawa, mazowieckie",52.170255,21.00841,0,1,block_of_flats,1,Mokotow,2800,0,28.0,1.0,1,1,10.0,0,0,0,0,0,1,0,0,0,0,53.0,0,1,1,0
2025-02-02,,https://www.otodom.pl/pl/oferta/wynajem-mieszkania-50-3m2-ID4uJpS,2.0,boiler room,owner,"ul. Ostródzka, Brzeziny, Białołęka, Warszawa, mazowieckie",52.324254,21.048332,0,1,block_of_flats,0,Bialoleka,3300,900,50.3,2.0,0,0,2.0,0,1,0,0,0,1,0,0,1,1,16.0,1,1,1,0
2025-02-02,,https://www.otodom.pl/pl/oferta/wynajme-3-pokojowe-mieszkanie-47m2-na-rakowcu-ID4uJKD,2.0,district,owner,"ul. Jankowska, Rakowiec, Ochota, Warszawa, mazowieckie",52.195295,20.980138,0,0,block_of_flats,0,Ochota,3500,0,47.0,3.0,0,0,,0,1,0,0,0,1,0,1,0,0,,0,1,0,0
2025-02-02,,https://www.otodom.pl/pl/oferta/wynajme-apartament-od-1-marca-ID4uJYC,1.0,district,owner,"Marymont-Kaskada, Bielany, Warszawa, mazowieckie",52.284032,20.967932,1,1,block_of_flats,0,Bielany,3400,0,35.0,2.0,1,0,,0,0,0,0,0,0,0,0,1,0,,0,1,0,0
2025-02-02,,https://www.otodom.pl/pl/oferta/wynajme-bezposrednio-kawalerke-24-5-m2-ulrychow-ID4uJKw,8.0,district,owner,"ul. Kajetana Garbińskiego, Ulrychów, Wola, Warszawa, mazowieckie",52.235076,20.944047,0,0,block_of_flats,1,Wola,2600,460,24.5,1.0,0,1,10.0,0,1,0,0,0,0,0,0,0,0,54.0,1,1,0,0
